"V1"	"V2"	"V3"	"V4"
249180270	"ISTEBNA-MŁODAGÓRA"	19520330	0.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520331	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520401	12.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520402	3.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520408	3.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520410	5.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520415	1.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520416	1
249180270	"ISTEBNA-MŁODAGÓRA"	19520427	1.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520428	1
249180270	"ISTEBNA-MŁODAGÓRA"	19520429	1.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520505	0.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520506	4.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520507	12.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520508	0.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520511	2.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520512	14.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520513	0.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520514	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520515	9.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520516	4.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520517	5.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520519	4.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520520	10.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520521	5.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520523	2.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520524	18.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520525	1.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520526	12.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520527	1.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520528	0.9
