"V1"	"V2"	"V3"	"V4"
249180250	"WISŁA-GŁĘBCE"	19530327	3
249180250	"WISŁA-GŁĘBCE"	19530405	4.2
249180250	"WISŁA-GŁĘBCE"	19530406	1.4
249180250	"WISŁA-GŁĘBCE"	19530407	0
249180250	"WISŁA-GŁĘBCE"	19530417	2.2
249180250	"WISŁA-GŁĘBCE"	19530428	11.4
249180250	"WISŁA-GŁĘBCE"	19530429	36.2
249180250	"WISŁA-GŁĘBCE"	19530430	30.2
249180250	"WISŁA-GŁĘBCE"	19530504	7
249180250	"WISŁA-GŁĘBCE"	19530505	8.5
249180250	"WISŁA-GŁĘBCE"	19530506	16.2
249180250	"WISŁA-GŁĘBCE"	19530507	3.7
249180250	"WISŁA-GŁĘBCE"	19530508	23
249180250	"WISŁA-GŁĘBCE"	19530509	17
249180250	"WISŁA-GŁĘBCE"	19530510	3.8
249180250	"WISŁA-GŁĘBCE"	19530511	0
249180250	"WISŁA-GŁĘBCE"	19530512	2
249180250	"WISŁA-GŁĘBCE"	19530513	7.2
249180250	"WISŁA-GŁĘBCE"	19530520	2
249180250	"WISŁA-GŁĘBCE"	19530523	4.5
249180250	"WISŁA-GŁĘBCE"	19530527	8.5
249180250	"WISŁA-GŁĘBCE"	19530528	2.4
249180250	"WISŁA-GŁĘBCE"	19530530	2.5
249180250	"WISŁA-GŁĘBCE"	19530531	12.4
249180250	"WISŁA-GŁĘBCE"	19530601	4.2
249180250	"WISŁA-GŁĘBCE"	19530603	6.5
249180250	"WISŁA-GŁĘBCE"	19530608	6.7
249180250	"WISŁA-GŁĘBCE"	19530609	3.5
249180250	"WISŁA-GŁĘBCE"	19530610	5.2
249180250	"WISŁA-GŁĘBCE"	19530611	5
249180250	"WISŁA-GŁĘBCE"	19530612	15.2
249180250	"WISŁA-GŁĘBCE"	19530615	2
249180250	"WISŁA-GŁĘBCE"	19530616	3.2
249180250	"WISŁA-GŁĘBCE"	19530617	5.3
249180250	"WISŁA-GŁĘBCE"	19530618	14
249180250	"WISŁA-GŁĘBCE"	19530624	10.2
249180250	"WISŁA-GŁĘBCE"	19530625	2.5
249180250	"WISŁA-GŁĘBCE"	19530626	1.3
249180250	"WISŁA-GŁĘBCE"	19530627	5.4
249180250	"WISŁA-GŁĘBCE"	19530628	2.3
249180250	"WISŁA-GŁĘBCE"	19530630	1.2
249180250	"WISŁA-GŁĘBCE"	19530701	1.2
249180250	"WISŁA-GŁĘBCE"	19530703	3.5
